latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.722446,9.80101,2647.65,7200,Europe/Zurich,GMT+2

time,temperature_2m (°C),snowfall (cm),rain (mm),snow_depth (m),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),sunshine_duration (s),cloud_cover (%)
2006-01-04T11:00,-18.0,0.00,0.00,1.46,0.00,5.8,5.8,122,24,6.5,3600.00,0
2006-01-04T12:00,-15.7,0.00,0.00,1.46,0.00,4.7,4.7,126,46,5.4,3600.00,0
2006-01-04T13:00,-13.3,0.00,0.00,1.46,0.00,4.3,4.3,136,94,4.7,3600.00,0
2006-01-04T14:00,-11.6,0.00,0.00,1.46,0.00,4.0,4.0,136,106,4.3,3600.00,0
2006-01-04T15:00,-11.5,0.00,0.00,1.46,0.00,3.6,3.6,128,98,4.0,3600.00,60
2006-01-04T16:00,-11.9,0.00,0.00,1.46,0.00,4.0,4.0,122,92,4.3,3600.00,43
2006-01-04T17:00,-13.7,0.00,0.00,1.46,0.00,4.3,4.3,116,62,4.3,3600.00,47
2006-01-04T18:00,-16.3,0.00,0.00,1.46,0.00,5.4,5.4,124,106,5.4,0.00,0
2006-01-04T19:00,-17.8,0.00,0.00,1.46,0.00,6.8,6.8,124,144,6.8,0.00,0
2006-01-04T20:00,-18.7,0.00,0.00,1.46,0.00,7.6,7.6,128,184,7.9,0.00,0
2006-01-04T21:00,-19.0,0.00,0.00,1.46,0.00,7.2,7.2,126,186,8.6,0.00,0
2006-01-04T22:00,-19.4,0.00,0.00,1.46,0.00,7.9,7.9,128,176,9.0,0.00,1
2006-01-04T23:00,-19.7,0.00,0.00,1.46,0.00,8.6,8.6,128,170,9.7,0.00,1
2006-01-05T00:00,-19.6,0.00,0.00,1.46,0.00,9.7,9.7,132,172,10.8,0.00,16
2006-01-05T01:00,-19.9,0.00,0.00,1.46,0.00,10.4,10.4,132,154,11.2,0.00,39
2006-01-05T02:00,-19.8,0.00,0.00,1.46,0.00,10.4,10.4,134,156,10.8,0.00,66
2006-01-05T03:00,-20.2,0.00,0.00,1.46,0.00,10.1,10.1,138,160,10.8,0.00,0
2006-01-05T04:00,-20.3,0.00,0.00,1.46,0.00,10.4,10.4,138,168,10.4,0.00,0
2006-01-05T05:00,-20.3,0.00,0.00,1.46,0.00,10.1,10.1,136,168,10.4,0.00,8
2006-01-05T06:00,-21.1,0.00,0.00,1.46,0.00,10.8,10.8,132,160,10.8,0.00,2
2006-01-05T07:00,-21.1,0.00,0.00,1.46,0.00,10.4,10.4,136,172,10.8,0.00,1
2006-01-05T08:00,-21.0,0.00,0.00,1.46,0.00,10.1,10.1,136,182,10.8,0.00,49
2006-01-05T09:00,-20.3,0.00,0.00,1.44,0.00,8.6,8.6,128,186,10.1,0.00,64
2006-01-05T10:00,-20.0,0.00,0.00,1.44,0.00,9.4,9.4,130,160,11.2,0.00,35
2006-01-05T11:00,-18.6,0.00,0.00,1.44,0.00,9.4,9.4,130,158,10.1,3600.00,17
2006-01-05T12:00,-15.9,0.00,0.00,1.44,0.00,8.3,8.3,134,184,11.5,2612.88,92
2006-01-05T13:00,-13.6,0.00,0.00,1.44,0.00,7.6,7.6,136,156,11.5,3600.00,16
2006-01-05T14:00,-12.5,0.00,0.00,1.44,0.00,7.2,7.2,140,160,8.3,3600.00,0
2006-01-05T15:00,-12.4,0.00,0.00,1.44,0.00,6.5,6.5,148,156,7.2,3600.00,17
2006-01-05T16:00,-12.3,0.00,0.00,1.44,0.00,8.6,8.6,160,158,22.0,3600.00,5
2006-01-05T17:00,-13.9,0.00,0.00,1.44,0.00,8.3,8.3,158,154,19.4,3600.00,0
2006-01-05T18:00,-16.0,0.00,0.00,1.44,0.00,6.5,6.5,154,156,18.0,0.00,3
2006-01-05T19:00,-17.5,0.00,0.00,1.44,0.00,6.5,6.5,146,160,13.0,0.00,4
2006-01-05T20:00,-18.2,0.00,0.00,1.44,0.00,7.9,7.9,144,154,15.8,0.00,0
2006-01-05T21:00,-18.3,0.00,0.00,1.44,0.00,8.3,8.3,144,150,16.6,0.00,0
2006-01-05T22:00,-18.7,0.00,0.00,1.44,0.00,8.6,8.6,146,154,17.6,0.00,0
2006-01-05T23:00,-18.8,0.00,0.00,1.44,0.00,9.4,9.4,144,156,19.4,0.00,0
2006-01-06T00:00,-19.1,0.00,0.00,1.44,0.00,10.4,10.4,142,154,20.5,0.00,1
2006-01-06T01:00,-19.0,0.00,0.00,1.44,0.00,11.9,11.9,140,152,25.9,0.00,11
2006-01-06T02:00,-18.8,0.00,0.00,1.44,0.00,10.4,10.4,146,160,27.4,0.00,0
2006-01-06T03:00,-19.2,0.00,0.00,1.44,0.00,10.1,10.1,142,156,20.5,0.00,3
2006-01-06T04:00,-19.3,0.00,0.00,1.44,0.00,9.0,9.0,140,154,19.4,0.00,38
2006-01-06T05:00,-19.7,0.00,0.00,1.44,0.00,7.6,7.6,132,192,16.9,0.00,8
2006-01-06T06:00,-20.7,0.00,0.00,1.44,0.00,7.9,7.9,124,200,10.1,0.00,36
2006-01-06T07:00,-20.9,0.00,0.00,1.44,0.00,9.4,9.4,120,166,10.4,0.00,9
2006-01-06T08:00,-21.0,0.00,0.00,1.44,0.00,10.1,10.1,122,154,10.8,0.00,7
2006-01-06T09:00,-20.9,0.00,0.00,1.43,0.00,11.9,11.9,128,150,12.2,0.00,0
2006-01-06T10:00,-20.4,0.00,0.00,1.43,0.00,12.2,12.2,126,146,13.7,436.37,2
2006-01-06T11:00,-18.6,0.00,0.00,1.43,0.00,12.2,12.2,128,152,13.7,3600.00,1
2006-01-06T12:00,-16.5,0.00,0.00,1.43,0.00,10.8,10.8,130,150,13.3,3600.00,0
2006-01-06T13:00,-13.7,0.00,0.00,1.43,0.00,11.5,11.5,134,150,12.6,3600.00,0
2006-01-06T14:00,-12.2,0.00,0.00,1.43,0.00,10.4,10.4,140,160,11.5,3600.00,0
2006-01-06T15:00,-12.2,0.00,0.00,1.43,0.00,9.4,9.4,142,162,10.4,3600.00,0
2006-01-06T16:00,-12.6,0.00,0.00,1.43,0.00,9.7,9.7,134,154,9.7,3600.00,0
2006-01-06T17:00,-14.3,0.00,0.00,1.43,0.00,10.4,10.4,136,164,10.4,3600.00,0
2006-01-06T18:00,-17.0,0.00,0.00,1.43,0.00,10.8,10.8,132,154,11.2,0.00,0
2006-01-06T19:00,-18.5,0.00,0.00,1.43,0.00,11.2,11.2,130,164,11.2,0.00,0
2006-01-06T20:00,-19.2,0.00,0.00,1.43,0.00,11.2,11.2,130,172,13.7,0.00,0
2006-01-06T21:00,-20.0,0.00,0.00,1.43,0.00,10.8,10.8,126,158,13.7,0.00,0
2006-01-06T22:00,-20.4,0.00,0.00,1.43,0.00,11.9,11.9,132,178,11.9,0.00,0
2006-01-06T23:00,-20.3,0.00,0.00,1.43,0.00,11.9,11.9,128,176,13.7,0.00,0
2006-01-07T00:00,-20.6,0.00,0.00,1.43,0.00,11.9,11.9,126,172,14.4,0.00,1
2006-01-07T01:00,-20.4,0.00,0.00,1.43,0.00,11.9,11.9,130,186,11.9,0.00,13
2006-01-07T02:00,-20.1,0.00,0.00,1.43,0.00,11.2,11.2,130,182,13.3,0.00,15
2006-01-07T03:00,-20.6,0.00,0.00,1.43,0.00,10.1,10.1,130,184,13.7,0.00,22
2006-01-07T04:00,-20.4,0.00,0.00,1.43,0.00,10.8,10.8,132,184,13.0,0.00,28
2006-01-07T05:00,-20.1,0.00,0.00,1.43,0.00,10.8,10.8,130,184,13.0,0.00,28
2006-01-07T06:00,-19.9,0.00,0.00,1.43,0.00,10.1,10.1,134,190,13.0,0.00,16
2006-01-07T07:00,-20.0,0.00,0.00,1.43,0.00,10.4,10.4,136,190,12.6,0.00,23
2006-01-07T08:00,-19.9,0.00,0.00,1.43,0.00,10.1,10.1,134,190,12.6,0.00,26
2006-01-07T09:00,-20.5,0.00,0.00,1.40,0.00,10.4,10.4,132,178,12.2,0.00,23
2006-01-07T10:00,-20.1,0.00,0.00,1.40,0.00,10.8,10.8,136,196,13.3,35.12,26
2006-01-07T11:00,-18.5,0.00,0.00,1.40,0.00,9.7,9.7,132,192,13.7,3600.00,29
2006-01-07T12:00,-16.6,0.00,0.00,1.40,0.00,9.0,9.0,134,184,11.5,3600.00,31
2006-01-07T13:00,-14.2,0.00,0.00,1.40,0.00,9.4,9.4,138,192,10.8,3600.00,31
2006-01-07T14:00,-12.1,0.00,0.00,1.40,0.00,8.6,8.6,142,200,10.8,3600.00,28
2006-01-07T15:00,-11.6,0.00,0.00,1.40,0.00,8.3,8.3,140,174,10.8,3600.00,18
2006-01-07T16:00,-12.6,0.00,0.00,1.40,0.00,8.6,8.6,138,202,9.0,3600.00,25
2006-01-07T17:00,-14.4,0.00,0.00,1.40,0.00,7.9,7.9,142,198,11.5,3600.00,24
2006-01-07T18:00,-17.3,0.00,0.00,1.40,0.00,8.3,8.3,134,166,9.0,0.00,30
2006-01-07T19:00,-18.7,0.00,0.00,1.40,0.00,9.0,9.0,138,182,9.4,0.00,15
2006-01-07T20:00,-19.5,0.00,0.00,1.40,0.00,8.6,8.6,138,198,9.4,0.00,19
2006-01-07T21:00,-20.5,0.00,0.00,1.40,0.00,8.6,8.6,136,186,9.0,0.00,6
2006-01-07T22:00,-20.7,0.00,0.00,1.40,0.00,9.7,9.7,134,192,10.4,0.00,3
2006-01-07T23:00,-20.3,0.00,0.00,1.40,0.00,10.1,10.1,136,198,13.0,0.00,0
2006-01-08T00:00,-20.3,0.00,0.00,1.40,0.00,10.1,10.1,132,190,12.2,0.00,0
2006-01-08T01:00,-20.3,0.00,0.00,1.40,0.00,11.2,11.2,132,184,11.9,0.00,0
2006-01-08T02:00,-20.4,0.00,0.00,1.40,0.00,12.2,12.2,134,186,12.6,0.00,0
2006-01-08T03:00,-20.6,0.00,0.00,1.40,0.00,11.9,11.9,134,170,13.7,0.00,0
2006-01-08T04:00,-20.7,0.00,0.00,1.40,0.00,13.0,13.0,134,180,13.3,0.00,0
2006-01-08T05:00,-20.6,0.00,0.00,1.40,0.00,13.0,13.0,134,182,13.3,0.00,0
2006-01-08T06:00,-20.7,0.00,0.00,1.40,0.00,12.2,12.2,136,190,12.6,0.00,0
2006-01-08T07:00,-20.7,0.00,0.00,1.40,0.00,12.6,12.6,138,198,14.4,0.00,0
2006-01-08T08:00,-20.5,0.00,0.00,1.40,0.00,11.9,11.9,138,202,14.8,0.00,0
2006-01-08T09:00,-20.8,0.00,0.00,1.38,0.00,11.5,11.5,132,190,15.8,0.00,1
2006-01-08T10:00,-20.4,0.00,0.00,1.38,0.00,11.2,11.2,134,200,14.0,545.51,1
2006-01-08T11:00,-18.5,0.00,0.00,1.38,0.00,9.7,9.7,134,208,14.0,3600.00,0
2006-01-08T12:00,-16.6,0.00,0.00,1.38,0.00,8.6,8.6,138,174,12.6,3600.00,1
2006-01-08T13:00,-14.1,0.00,0.00,1.38,0.00,9.7,9.7,142,188,10.1,3600.00,1
2006-01-08T14:00,-12.0,0.00,0.00,1.38,0.00,8.6,8.6,144,202,10.4,3600.00,2
2006-01-08T15:00,-11.8,0.00,0.00,1.38,0.00,7.9,7.9,140,166,10.4,3600.00,5
2006-01-08T16:00,-12.7,0.00,0.00,1.38,0.00,8.3,8.3,142,192,8.3,3600.00,6
2006-01-08T17:00,-14.7,0.00,0.00,1.38,0.00,7.9,7.9,134,168,9.0,3600.00,13
2006-01-08T18:00,-18.4,0.00,0.00,1.38,0.00,7.9,7.9,122,78,9.0,134.07,16
2006-01-08T19:00,-19.6,0.00,0.00,1.38,0.00,7.9,7.9,126,84,8.3,0.00,20
2006-01-08T20:00,-20.0,0.00,0.00,1.38,0.00,7.9,7.9,124,110,8.3,0.00,20
2006-01-08T21:00,-20.3,0.00,0.00,1.38,0.00,7.6,7.6,122,94,10.1,0.00,21
2006-01-08T22:00,-20.5,0.00,0.00,1.38,0.00,9.0,9.0,128,156,9.0,0.00,21
2006-01-08T23:00,-20.5,0.00,0.00,1.38,0.00,8.3,8.3,132,198,9.0,0.00,10

time,wind_direction_10m_dominant (°),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm)
2005-12-25,117,0.00,0.00,0.00
2005-12-26,114,0.00,0.00,0.00
2005-12-27,112,0.70,0.00,0.49
2005-12-28,27,3.60,0.00,2.52
2005-12-29,71,0.20,0.00,0.14
2005-12-30,137,0.30,0.00,0.21
2005-12-31,170,7.90,0.00,5.53
2006-01-01,128,0.40,0.00,0.28
2006-01-02,26,5.20,0.00,3.64
2006-01-03,29,3.00,0.00,2.10
2006-01-04,119,0.00,0.00,0.00
2006-01-05,139,0.00,0.00,0.00
2006-01-06,133,0.00,0.00,0.00
2006-01-07,134,0.00,0.00,0.00
2006-01-08,134,0.00,0.00,0.00
